 Latitude (deg), Longitude (deg), Altitude (km), GEO_x (km), GEO_y (km), GEO_z (km), GEO_vx (km/s), GEO_vy (km/s), GEO_vz (km/s),seu,Date,"Scalar B, nT",Lat. Angle of B (GSE),Long. Angle of B (GSE),"BX, nT (GSE, GSM)","BY, nT (GSE)","BZ, nT (GSE)","BY, nT (GSM)","BZ, nT (GSM)","SW Plasma Temperature, K","SW Plasma Speed, km/s",SW Plasma flow long. angle,SW Plasma flow lat. angle,Flow pressure,E elecrtric field,Plasma betta,Kp index,R (Sunspot No.),f10.7_index,Lyman_alpha,Proton flux (>30 Mev),Proton flux (>60 Mev),Flux FLAG
66.124,179.271,1078.87,-3025.338,38.517,6796.086,-6.236304,-2.467776,-2.323836,0,1569801600.0,5.6,6.8,129.1,-2.8,3.4,0.5,3.3,-0.9,76787.0,454.0,-3.3,-4.3,1.45,0.43,1.17,27,0,68.1,0.005867,0.18,0.13,-1
-80.944,112.842,630.22,-429.497,1019.644,-6899.354,-7.245172,-2.088259,0.614043,0,1569974400.0,4.6,4.7,159.7,-3.3,1.2,0.3,1.2,-0.3,87675.0,475.0,-0.1,-2.3,1.15,0.15,1.29,17,6,68.4,0.005898,0.18,0.13,-1
-72.509,-3.316,488.94,2066.397,-119.711,-6527.314,6.445193,3.527982,2.365234,0,1570147200.0,4.4,8.7,201.9,-1.8,-0.7,0.3,-0.5,0.7,54346.0,402.0,0.2,0.4,3.53,-0.26,6.11,17,0,68.1,0.005919,0.18,0.13,-1
-27.649,-31.827,1027.72,5577.28,-3461.714,-3418.988,-2.684653,2.604275,-6.099085,0,1570320000.0,3.7,1.3,129.0,-1.0,1.2,0.0,1.1,-0.5,54456.0,397.0,-0.3,-0.9,1.11,0.18,2.52,10,0,67.3,0.005909,0.18,0.13,-1
-67.575,-32.554,657.66,2268.214,-1448.015,-6481.079,-3.981649,6.00113,-2.219389,0,1570492800.0,3.3,-13.3,68.9,0.3,0.8,-0.2,0.7,-0.4,62444.0,389.0,0.8,-0.1,1.55,0.16,4.04,10,0,67.0,0.005915999999999999,0.19,0.14,-1
38.389,-145.829,1278.72,-4970.799,-3374.433,4733.507,-2.940221,-3.151066,-5.391772,0,1570665600.0,5.9,12.9,152.3,-3.2,1.7,0.8,1.7,0.0,115187.0,462.0,0.9,-0.2,1.94,0.03,1.41,23,0,67.3,0.005883,0.19,0.14,-1
-4.857,177.772,1054.11,-7400.118,287.877,-625.662,0.971991,-0.628692,-7.03491,0,1570838400.0,3.1,3.6,142.2,-1.9,1.5,0.2,1.4,-0.4,55118.0,399.0,0.2,-0.6,1.07,0.18,3.32,13,0,68.0,0.005879,0.19,0.14,-1
-48.931,89.492,341.36,39.238,4422.325,-5042.873,-1.51895,5.85233,5.058848,0,1571011200.0,5.2,-19.9,277.5,0.4,-3.0,-1.1,-3.1,0.0,18583.0,334.0,-1.4,0.3,1.64,-0.01,2.8,13,0,65.8,0.0058909999999999995,0.19,0.14,-1
-65.387,-71.367,510.95,919.099,-2725.785,-6240.352,0.419657,7.209778,-2.656088,0,1571184000.0,4.9,12.4,158.8,-3.0,1.2,0.7,1.3,0.4,82076.0,383.0,0.8,-2.2,2.14,-0.13,3.06,13,0,65.9,0.00591,0.19,0.13,-1
-11.764,-11.337,514.02,6616.606,-1326.561,-1396.598,2.054932,0.35143,7.406502,0,1571356800.0,3.8,-3.8,131.0,-1.9,2.2,-0.2,2.0,-1.0,34483.0,354.0,-0.4,-0.2,1.68,0.35,3.6,13,0,65.6,0.005909,0.18,0.13,-1
-61,-156.341,466.62,-3046.811,-1334.834,-5963.438,6.982544,0.576041,-3.298037,0,1571529600.0,3.3,-35.1,141.9,-0.9,0.7,-0.8,0.4,-1.2,40470.0,341.0,1.2,0.2,2.07,0.4,9.09,10,0,64.4,0.00586,0.19,0.14,-1
80.647,102.075,1272.48,-260.82,1219.199,7527.244,-6.082841,-3.234203,0.431974,0,1571702400.0,3.0,6.1,289.1,0.5,-1.4,0.2,-1.3,0.6,32425.0,353.0,0.5,-1.7,1.99,-0.23,7.7,7,0,64.9,0.005842,0.19,0.14,-1
3.52,-47.81,849.78,4845.056,-5345.318,441.185,0.446459,0.452203,-7.310573,0,1571875200.0,6.7,-27.7,124.4,-1.0,1.4,-0.9,1.0,-1.1,148884.0,436.0,-0.0,-0.6,4.18,0.52,4.23,27,0,64.3,0.0058850000000000005,0.19,0.14,-1
-25.449,26.721,579.8,5615.018,2826.621,-2973.223,2.853447,2.414319,6.643154,0,1572048000.0,5.2,-6.9,123.6,-1.7,2.6,-0.4,2.3,-1.3,204337.0,607.0,0.7,-3.0,3.01,0.79,2.38,37,0,67.8,0.005867,0.18,0.13,-1
17.993,102.331,860.27,-1470.647,6727.462,2223.417,-1.077593,1.587037,-7.071074,0,1572220800.0,3.5,-58.3,102.0,-0.2,0.8,-1.3,0.3,-1.5,92779.0,511.0,-0.3,-2.1,1.46,0.74,2.44,23,0,68.5,0.005866,0.18,0.13,-1
26.32,136.635,885.05,-4735.614,4472.839,3203.263,-2.57072,1.313453,-6.705407,0,1572393600.0,10.5,-16.8,253.3,-2.5,-8.4,-2.7,-8.9,0.4,17962.0,377.0,0.6,1.4,3.63,-0.18,0.93,17,0,68.8,0.005873,0.19,0.14,-1
8.45,-41.8,991.54,5434.633,-4859.083,1076.757,-0.048201,0.870648,7.139434,0,1572566400.0,3.6,16.2,332.4,2.2,-1.1,0.7,-0.8,0.9,61936.0,402.0,1.4,-1.5,1.44,-0.37,3.29,7,6,69.6,0.005946,0.18,0.14,-1
-56.176,-169.114,546.22,-3793.087,-729.442,-5729.174,-5.907343,-3.056821,3.792754,0,1572739200.0,3.3,31.2,296.4,0.8,-1.6,1.1,-1.1,1.5,18964.0,326.0,-0.1,-1.8,1.64,-0.5,6.29,3,0,68.3,0.005940999999999999,0.18,0.13,-1
-53.424,76.448,342.93,940.422,3901.52,-5374.176,-3.191086,-5.581773,-4.558135,0,1572912000.0,4.8,3.3,145.6,-2.1,1.4,0.1,1.5,-0.3,71181.0,392.0,0.6,-0.9,1.66,0.11,2.93,13,0,69.2,0.005940999999999999,0.18,0.13,-1
-54.159,86.696,341.67,227.28,3936.426,-5424.073,-2.19039,-6.07609,-4.518902,0,1573084800.0,3.0,-1.0,104.8,-0.5,1.9,-0.0,1.9,-0.6,48806.0,391.0,1.3,-1.2,1.26,0.24,4.15,10,0,68.5,0.005917,0.18,0.13,-1
-40.966,118.94,774.11,-2616.655,4732.322,-4667.129,-3.501242,3.946919,5.209304,0,1573257600.0,3.3,-3.5,112.2,-0.7,1.8,-0.1,1.7,-0.6,29963.0,328.0,-0.5,-1.2,1.41,0.2,5.34,10,0,68.3,0.005922,0.19,0.14,-1
50.249,-168.726,806.34,-4513.442,-899.737,5500.464,-4.828095,-2.47563,-5.002094,0,1573430400.0,8.1,-33.5,282.7,1.0,-4.2,-2.9,-5.1,-1.8,21690.0,348.0,0.0,-0.3,2.58,0.64,3.84,20,0,68.1,0.005903,0.19,0.14,-1
80.798,-14.854,1054.31,1152.024,-305.546,7315.157,3.179768,6.338452,-0.652807,0,1573603200.0,5.7,13.2,298.6,2.2,-4.1,1.1,-3.5,2.0,23672.0,329.0,-0.6,-0.1,0.81,-0.67,0.95,3,3,69.6,0.005958,0.19,0.14,-1
74.225,-144.774,932.98,-1628.017,-1149.54,7013.665,-2.257578,-6.56179,-2.085501,0,1573776000.0,2.9,35.1,257.9,-0.2,-1.1,0.8,-0.9,1.0,33145.0,345.0,0.1,-3.2,2.09,-0.36,12.34,3,0,68.5,0.005947,0.19,0.14,-1
-66.596,-7.683,467.14,2701.739,-364.475,-6259.364,-6.002632,3.708898,-3.187709,0,1573948800.0,3.5,-3.4,323.5,1.7,-1.3,-0.1,-1.2,0.2,64390.0,418.0,2.9,-1.4,1.46,-0.09,4.04,10,0,68.5,0.005943,0.19,0.14,-1
68.478,89.81,1094.18,9.092,2748.118,6928.729,-2.868031,-6.14935,2.027454,0,1574121600.0,3.2,4.0,297.0,1.2,-2.3,0.2,-2.1,0.7,38330.0,341.0,0.2,-2.1,1.35,-0.24,4.93,3,0,67.6,0.005919,0.19,0.14,-1
79.158,-80.409,827.9,226.484,-1340.307,7055.665,6.637491,-2.904015,-1.266444,0,1574294400.0,7.1,3.3,149.2,-4.6,2.7,0.3,2.7,-0.1,159834.0,481.0,0.7,-1.4,3.23,0.09,2.25,23,0,69.1,0.005982,0.19,0.14,-1
-45.255,151.505,1127.23,-4650.08,2524.242,-5307.942,-5.112058,1.412827,4.646814,0,1574640000.0,4.2,3.9,113.1,-1.1,2.6,0.2,2.5,-0.3,59032.0,419.0,-1.7,-1.5,1.1,0.14,1.72,10,0,67.7,0.005937,0.19,0.14,-1
-2.926,-25.311,327.15,6053.721,-2863.014,-340.138,0.03697,0.825907,-7.856813,0,1574812800.0,4.2,-3.0,140.3,-1.5,1.3,-0.1,1.2,-0.2,60672.0,392.0,1.4,0.3,1.58,0.1,2.47,10,0,69.6,0.005947,0.19,0.13,-1
-80.523,-95.507,900,-115.324,-1196.252,-7157.134,6.621578,-3.022764,-0.092522,0,1574985600.0,4.5,-14.4,296.7,1.1,-2.3,-0.6,-2.2,-0.4,48492.0,352.0,1.3,-0.4,1.56,0.14,2.77,10,0,67.9,0.0058920000000000005,0.19,0.14,-1
59.041,146.785,880.8,-3130.845,2049.927,6201.625,4.16016,-5.073023,3.203363,0,1575158400.0,3.9,6.1,352.2,3.3,-0.5,0.4,-0.3,0.4,43512.0,361.0,0.7,-2.5,2.23,-0.16,5.14,7,0,69.2,0.005919,0.18,0.13,-1
62.623,-166.479,444.71,-3058.028,-735.367,6035.683,-5.635174,-3.858257,-3.700121,0,1575331200.0,2.2,-40.3,113.8,-0.2,0.5,-0.4,0.4,-0.6,15066.0,311.0,0.1,-2.2,1.56,0.18,20.1,3,0,67.9,0.005959000000000001,0.19,0.14,-1
-81.001,50.514,1032.47,739.167,897.121,-7297.75,-5.230703,4.850393,-0.372933,0,1575504000.0,3.0,23.8,314.0,0.5,-0.5,0.3,-0.5,0.4,26405.0,324.0,-0.2,-0.3,2.06,-0.12,13.09,3,0,68.6,0.005906000000000001,0.19,0.13,-1
-47.877,132.89,714.87,-3243.25,3491.356,-5237.972,2.428198,-4.686371,-5.294483,0,1575676800.0,4.0,-4.6,313.1,1.5,-1.6,-0.2,-1.5,0.0,49626.0,359.0,-0.2,-2.2,0.87,-0.0,2.0,3,0,68.2,0.005917,0.2,0.14,-1
-5.825,-83.155,1188.51,897.244,-7474.136,-763.59,0.610638,-0.353825,6.958805,0,1575849600.0,4.1,2.4,317.1,2.0,-1.8,0.1,-1.7,0.2,42373.0,343.0,-0.9,-1.0,1.53,-0.06,3.26,7,0,68.6,0.005928,0.19,0.14,-1
-19.231,27.065,1230.86,6399.578,3269.906,-2492.972,1.547618,1.51135,6.606574,0,1576022400.0,4.4,-11.8,254.5,-0.4,-1.3,-0.3,-1.3,-0.0,82347.0,432.0,1.2,-1.6,1.76,0.01,2.52,13,0,68.6,0.0059240000000000004,0.18,0.13,-1
29.828,26.06,351.21,5248.499,2566.62,3328.516,3.176802,2.675195,-6.687963,0,1576195200.0,3.3,2.7,344.1,1.2,-0.3,0.1,-0.4,0.2,51385.0,373.0,-1.0,-1.0,1.15,-0.05,3.64,7,0,66.8,0.005928,0.19,0.14,-1
76.143,6.98,453.5,1628.826,199.422,6610.864,-6.406018,4.236627,1.089307,0,1576368000.0,5.6,4.2,311.4,2.8,-3.2,0.3,-3.0,0.5,69472.0,383.0,1.6,-2.9,1.26,-0.19,1.5,10,0,68.8,0.005983,0.19,0.14,-1
8.027,-1.986,504.41,6811.436,-236.147,955.132,1.49955,0.6801,-7.526253,0,1576540800.0,2.9,13.2,334.1,1.9,-0.9,0.5,-1.0,0.5,31148.0,352.0,-0.9,-2.5,1.66,-0.17,7.85,3,0,68.2,0.005957,0.19,0.14,-1
-36.992,120.42,1205.18,-3069.99,5228.44,-4541.863,-2.798177,2.910484,5.687229,0,1576713600.0,4.2,-11.4,92.9,-0.1,2.4,-0.5,2.3,-0.5,115581.0,508.0,0.4,-2.7,2.28,0.27,2.71,23,0,67.7,0.005912,0.18,0.13,-1
-64.765,33.661,1177.69,2687.434,1789.669,-6811.871,-6.14472,-1.258558,-3.10288,0,1576886400.0,3.8,-10.3,162.1,-2.1,0.7,-0.4,0.7,-0.4,49723.0,385.0,-0.8,-1.7,1.26,0.15,2.43,10,0,68.4,0.005926,0.19,0.14,-1
-78.623,-82.576,1274.07,195.56,-1500.859,-7480.069,4.843039,4.813181,-0.997988,0,1577059200.0,4.1,-22.9,111.2,-0.8,2.1,-0.9,2.0,-0.9,51382.0,351.0,-0.5,-1.3,1.05,0.31,3.29,7,0,70.2,0.00594,0.19,0.14,-1
-80.327,-8.445,1301.56,1279.821,-190.024,-7548.839,3.428703,5.940716,0.440624,0,1577232000.0,4.2,37.9,114.6,-0.4,1.0,0.8,0.8,0.7,28680.0,331.0,-1.0,0.5,2.06,-0.24,7.3,7,23,69.8,0.005905,0.19,0.14,-1
-57.354,53.184,1199.18,2454.366,3278.92,-6356.996,1.909157,5.46512,3.895016,0,1577404800.0,3.9,2.7,248.1,-1.1,-2.6,0.1,-2.7,0.0,53858.0,371.0,0.4,-0.8,1.41,-0.01,3.06,3,0,70.1,0.005978,0.19,0.14,-1
8.125,-17.683,765.28,6737.994,-2148.151,1003.595,1.667328,0.16977,-7.233869,0,1577577600.0,4.1,3.8,294.0,1.4,-3.1,0.2,-3.1,0.0,22298.0,309.0,-0.8,-1.2,1.47,-0.01,3.69,0,0,69.6,0.005979,0.19,0.14,-1
80.707,-0.138,347.79,1089.515,-2.616,6615.994,2.037388,7.603954,-0.196486,0,1577750400.0,4.3,-45.4,209.4,-1.0,-0.6,-1.1,-0.5,-1.2,25823.0,306.0,0.3,-2.0,2.23,0.38,6.64,7,0,68.2,0.006159,0.19,0.14,-1
23.651,0.854,731.18,6514.595,97.138,2836.257,3.403792,0.86091,-6.582791,0,1577923200.0,3.4,3.0,315.9,1.1,-1.1,0.1,-1.1,0.0,35998.0,333.0,2.1,-2.1,1.51,-0.02,5.92,3,12,69.5,0.006205,0.19,0.14,-1
-23.458,-111.47,1156.07,-2530.879,-6434.789,-2983.558,1.561441,2.038179,-6.539221,0,1578096000.0,5.5,-16.6,283.2,1.0,-4.1,-1.2,-3.9,-1.8,43423.0,383.0,-1.2,-1.7,1.06,0.67,1.56,13,12,69.8,0.005974,0.19,0.14,-1
18.206,-143.242,423.68,-5178.186,-3867.885,2112.424,2.674237,0.96854,7.254741,0,1578268800.0,3.9,17.7,306.6,1.2,-1.6,0.6,-1.5,0.4,108093.0,496.0,0.7,-1.9,1.63,-0.21,2.71,17,7,68.1,0.005949,0.18,0.13,-1
67.484,116.396,348.75,-1148.35,2313.708,6191.461,0.217795,-7.30836,2.921701,0,1578441600.0,4.3,-29.7,347.7,2.0,-0.4,-1.2,-0.2,-1.3,47508.0,386.0,-0.7,-3.6,1.09,0.52,2.08,13,4,71.2,0.006058,0.18,0.14,-1
74.987,-108.802,413.42,-568.675,-1670.253,6537.716,6.300987,4.181475,1.916679,0,1578787200.0,3.1,2.4,280.6,0.3,-1.5,0.1,-1.5,-0.3,85704.0,404.0,-0.2,-0.5,1.02,0.11,3.66,7,0,69.5,0.005987,0.19,0.14,-1
20.31,29.295,333.71,5491.661,3081.178,2315.71,-2.892324,-0.624607,7.316557,0,1578960000.0,4.1,-10.3,124.1,-1.8,2.6,-0.6,2.7,-0.1,25098.0,325.0,-1.8,-3.9,1.17,0.04,2.74,3,0,69.5,0.00604,0.19,0.14,-1
45.248,-138.844,341.98,-3567.985,-3118.691,4749.621,5.000479,2.482719,5.564048,0,1579132800.0,3.9,-13.5,104.6,-0.4,1.7,-0.4,1.7,-0.1,63119.0,347.0,3.6,-1.9,1.79,0.03,4.7,10,0,69.4,0.0060149999999999995,0.19,0.14,-1
-2.2,-43.175,1237.83,5550.035,-5207.215,-290.722,0.318179,0.449263,-6.923737,0,1579305600.0,3.1,5.7,70.4,0.5,1.5,0.2,1.3,0.4,26196.0,331.0,-0.5,0.4,1.86,-0.12,7.96,7,0,69.0,0.005964,0.19,0.14,-1
63.755,-8.864,458.6,2994.695,-467.007,6109.021,-5.929682,3.496704,3.56388,0,1579478400.0,2.1,-17.9,293.8,0.6,-1.3,-0.5,-1.2,-0.7,21979.0,299.0,0.7,-2.3,0.88,0.22,8.6,0,0,69.0,0.005967,0.19,0.14,-1
-59.904,13.073,1115.62,3668.201,851.816,-6460.333,-6.32519,0.531666,-3.092008,0,1579651200.0,6.0,-15.5,307.3,2.5,-3.3,-1.2,-2.9,-1.8,71390.0,347.0,1.1,0.2,1.72,0.61,2.61,13,0,69.6,0.005949,0.19,0.14,-1
21.708,-26.328,334.85,5592.395,-2767.356,2468.203,-2.099134,2.028085,7.33123,0,1579824000.0,3.4,5.3,252.8,-0.5,-1.6,0.2,-1.7,-0.1,24115.0,318.0,-0.8,-1.9,1.39,0.02,4.63,3,8,68.8,0.005934,0.19,0.14,-1
53.653,97.037,508.14,-500.993,4058.742,5523.225,-1.028649,-5.951419,4.772583,0,1579996800.0,2.8,-18.6,153.6,-1.4,0.7,-0.5,0.8,-0.4,26882.0,300.0,0.6,-0.4,1.82,0.12,21.25,7,19,72.4,0.0059960000000000005,0.19,0.14,-1
-46.36,164.825,1096.29,-4985.934,1352.308,-5386.291,4.777909,-2.584882,-4.543361,0,1580169600.0,4.1,-9.1,301.9,1.3,-2.0,-0.4,-1.7,-1.0,29428.0,323.0,-1.0,0.8,2.07,0.34,5.97,10,12,72.0,0.00599,0.19,0.14,-1
-76.456,-84.808,633.45,149.018,-1640.029,-6794.668,5.434356,-4.941794,1.791644,0,1580342400.0,5.3,-34.9,296.6,1.0,-2.0,-1.6,-1.5,-2.1,85585.0,415.0,-0.8,-0.9,1.56,0.85,1.94,27,12,71.9,0.0060090000000000005,0.19,0.14,-1
51.059,95.848,1177,-484.685,4731.889,5853.179,-1.967511,5.331239,-4.087631,0,1580515200.0,4.2,3.2,308.6,1.1,-1.3,0.1,-1.3,-0.4,76408.0,434.0,0.0,-0.6,1.28,0.17,2.15,13,6,70.4,0.00603,0.19,0.14,-1
62.434,75.139,1144.83,894.886,3372.484,6645.936,-0.515829,6.424213,-2.80968,0,1580688000.0,3.5,8.5,321.8,1.5,-1.2,0.3,-1.3,-0.0,38720.0,372.0,0.4,-2.0,1.42,0.01,3.35,10,0,70.0,0.00601,0.18,0.14,-1
53.234,147.526,713.62,-3587.935,2283.508,5657.867,3.769461,-4.365395,4.757253,0,1580860800.0,4.7,-4.9,323.5,2.8,-2.0,-0.3,-1.9,-0.9,67733.0,349.0,-1.0,-2.3,0.88,0.31,1.68,10,0,68.6,0.005981,0.18,0.13,-1
-3.092,6.694,1166.64,7482.502,878.135,-404.602,-0.726762,0.480672,-6.961534,0,1581033600.0,4.0,-10.5,321.5,1.7,-1.4,-0.4,-1.2,-0.8,166962.0,589.0,1.3,-1.9,2.09,0.47,2.45,27,0,68.9,0.00598,0.18,0.14,-1
-50.502,-158.003,348.2,-3974.335,-1605.481,-5167.215,-4.821324,-3.717997,4.994257,0,1581206400.0,3.7,2.3,314.8,1.5,-1.5,0.1,-1.3,-0.3,70316.0,426.0,-0.6,-1.6,1.42,0.12,2.78,17,0,68.8,0.005978,0.19,0.14,-1
-28.296,135.85,891.3,-4595.776,4461.345,-3427.898,2.163046,-3.271474,-6.148515,0,1581379200.0,3.8,-8.9,138.0,-2.1,1.9,-0.4,2.0,0.1,53958.0,398.0,2.2,-2.2,2.01,-0.05,6.17,13,0,69.3,0.005961999999999999,0.19,0.14,-1
40.941,-18.199,808.59,5163.808,-1697.637,4687.311,-3.805469,2.455716,5.823691,0,1581552000.0,2.2,-31.4,145.5,-1.0,0.7,-0.7,0.8,-0.5,26102.0,350.0,1.5,-0.4,1.25,0.23,7.11,3,0,69.4,0.005925,0.19,0.14,-1
16.152,64.484,643.39,2905.922,6087.993,1941.829,-1.376948,-1.143864,7.338527,0,1581724800.0,4.0,8.4,333.5,2.0,-1.0,0.3,-1.1,-0.1,35542.0,334.0,1.3,1.3,1.78,0.05,4.92,10,0,68.8,0.005907,0.2,0.14,-1
-60.777,-159.082,517.26,-3151.96,-1204.759,-5994.683,6.958281,0.26616,-3.256377,0,1581897600.0,3.9,-13.3,309.7,1.1,-1.4,-0.4,-1.1,-0.9,34497.0,330.0,-0.9,-2.1,1.49,0.3,4.57,13,0,69.0,0.005959000000000001,0.2,0.15,-1
6.567,173.023,982.15,-7258.132,888.205,836.865,-0.452919,-0.561218,-7.164943,0,1582070400.0,5.9,2.1,302.1,2.0,-3.1,0.1,-3.1,-0.9,104431.0,441.0,0.9,-0.9,1.91,0.43,1.42,23,0,69.4,0.0058920000000000005,0.19,0.14,-1
-47.772,-172.027,382.44,-4507.594,-631.321,-4983.034,-5.556748,-2.301274,5.023686,0,1582243200.0,5.8,-13.5,298.8,1.6,-2.9,-0.8,-2.3,-1.7,108068.0,453.0,0.3,-1.4,2.2,0.67,1.77,27,0,69.6,0.005887,0.18,0.13,-1
21.025,166.593,1004.88,-6706.177,1598.47,2634.522,-2.256166,-0.194368,-6.81051,0,1582416000.0,4.1,-3.7,329.6,2.5,-1.5,-0.2,-1.2,-0.8,62480.0,430.0,-0.3,-0.6,1.09,0.32,1.51,10,0,68.8,0.005974,0.19,0.14,-1
-28.609,-173.129,529.9,-6025.354,-726.056,-3289.615,-3.847393,-1.40797,6.4904,0,1582588800.0,3.9,0.8,336.4,3.4,-1.5,0.1,-1.4,-0.5,22902.0,356.0,0.1,-1.3,0.53,0.18,1.08,3,0,69.1,0.005919,0.2,0.14,-1
31.422,76.528,1049.36,1477.774,6168.652,3853.028,-1.610387,-3.038567,6.246854,0,1582761600.0,3.0,2.3,312.7,1.0,-1.1,0.1,-1.1,-0.4,46199.0,351.0,1.0,-0.6,1.15,0.15,4.4,7,0,69.6,0.0061200000000000004,0.19,0.14,-1
-72.383,-9.135,350.03,2016.312,-324.223,-6390.366,-5.792551,4.934464,-2.015638,0,1582934400.0,5.9,7.7,319.6,3.2,-2.7,0.6,-2.8,-0.5,157259.0,468.0,3.1,-1.6,2.19,0.22,2.01,23,0,68.8,0.0061070000000000004,0.19,0.14,-1
32.448,23.245,927.07,5669.052,2435.046,3899.884,2.812743,2.195873,-6.31728,0,1583107200.0,4.2,20.5,357.8,2.3,-0.1,0.8,-0.5,0.8,84107.0,428.0,-0.5,-1.6,1.78,-0.34,2.69,10,0,68.1,0.006113,0.19,0.13,-1
-58.275,-33.672,507.07,3019.86,-2011.869,-5833.229,6.54153,-1.90288,3.585002,0,1583280000.0,4.1,-58.6,11.2,1.0,0.2,-1.7,0.7,-1.3,31367.0,388.0,1.0,-1.9,1.39,0.49,2.45,13,0,68.7,0.006089,0.19,0.14,-1
51.751,95.015,978.02,-398.779,4544.767,5753.766,-1.955115,5.081751,-4.712184,0,1583452800.0,7.1,42.6,344.1,2.7,-0.8,2.6,-2.0,2.3,39723.0,342.0,-1.9,-2.1,1.87,-0.77,1.47,10,0,68.9,0.006109000000000001,999.99,9.99,-1
66.15,-60.259,1065.18,1496.666,-2619.533,6784.937,5.142038,-3.847301,-3.052004,0,1583625600.0,4.2,-10.7,319.5,1.3,-1.1,-0.3,-1.0,-0.6,40363.0,358.0,0.6,-0.7,1.45,0.22,2.97,13,16,69.2,0.00615,999.99,9.99,-1
-2.542,-68.7,1061.51,2699.871,-6924.651,-328.062,0.800015,-0.441391,7.061868,0,1583798400.0,2.5,-6.5,295.3,0.7,-1.6,-0.2,-1.4,-0.8,25823.0,333.0,-0.6,-1.8,1.92,0.25,18.46,7,0,69.8,0.006168,999.99,9.99,-1
-21.85,117.152,950.11,-3105.333,6054.669,-2712.56,-2.060141,2.407344,6.501813,0,1583971200.0,4.8,-4.2,315.9,2.1,-2.0,-0.2,-1.8,-0.9,38767.0,340.0,-0.6,0.1,2.14,0.28,4.41,13,0,69.1,0.006116,999.99,9.99,-1
-19.377,0.839,1021.63,6982.094,102.204,-2441.682,2.734385,0.73006,6.57711,0,1584144000.0,3.0,-5.5,313.5,1.3,-1.3,-0.2,-1.1,-0.6,50922.0,387.0,-0.3,-2.6,0.79,0.24,2.93,3,0,67.4,0.006115,999.99,9.99,-1
69.933,31.866,899.38,2126.205,1321.671,6813.27,3.404645,5.840626,-2.700587,0,1584316800.0,3.6,-27.3,285.9,0.4,-1.6,-0.8,-1.1,-1.3,36883.0,347.0,-0.8,-0.7,2.37,0.47,8.8,10,0,69.1,0.006144,999.99,9.99,-1
-71.065,161.883,472.41,-2118.668,693.192,-6457.487,4.919109,-5.390837,-2.565605,0,1584489600.0,5.0,4.4,339.9,3.3,-1.2,0.3,-1.2,-0.3,71362.0,398.0,-0.6,-0.7,1.61,0.1,1.94,13,3,71.4,0.006194,999.99,9.99,-1
9.168,-148.79,1254.91,-6445.414,-3905.018,1209.413,1.127192,0.026182,6.835712,0,1584662400.0,4.2,-14.4,306.1,1.5,-2.1,-0.7,-1.5,-1.5,64054.0,426.0,-1.4,-0.1,1.36,0.61,1.92,17,0,71.1,0.006214,999.99,9.99,-1
1.688,68.669,1253.94,2775.071,7106.147,223.522,-0.533154,0.123391,6.907552,0,1584835200.0,4.3,6.8,324.6,2.9,-2.0,0.4,-2.0,-0.4,78329.0,451.0,-0.5,-0.7,1.83,0.2,2.41,17,0,69.8,0.006187,999.99,9.99,-1
-80.933,-12.266,689.83,1091.638,-237.343,-6958.003,0.670783,7.442389,-0.637809,0,1585008000.0,3.8,0.5,335.9,3.0,-1.4,0.0,-1.3,-0.6,78128.0,441.0,1.1,-2.2,1.2,0.24,2.11,7,0,70.8,0.0063,999.99,9.99,-1
36.291,117.977,1198.86,-2867.791,5398.846,4463.882,1.196471,-4.221649,5.428728,0,1585180800.0,4.0,4.7,336.9,2.2,-0.9,0.2,-1.0,-0.1,57075.0,394.0,0.9,-1.3,1.47,0.06,2.62,10,0,69.9,0.006181,999.99,9.99,-1
42.624,-73.439,1122.42,1575.211,-5296.991,5056.927,-0.347855,5.071853,4.892551,0,1585353600.0,3.9,4.6,338.9,2.0,-0.8,0.2,-0.8,-0.2,60958.0,372.0,-0.5,0.7,1.54,0.09,3.61,13,0,69.0,0.0061979999999999995,999.99,9.99,-1
61.803,-147.212,523.91,-2748.231,-1770.326,6059.936,-3.986919,-5.331322,-3.828592,0,1585526400.0,5.2,-10.9,318.2,2.6,-2.3,-0.7,-1.8,-1.6,102758.0,416.0,-1.5,-2.4,1.62,0.71,2.16,23,3,69.1,0.006231,999.99,9.99,-1
-39.428,139.855,502.41,-4067.709,3430.838,-4348.215,2.67815,-3.809266,-6.137955,0,1585699200.0,3.4,-2.5,294.8,0.8,-1.8,-0.1,-1.5,-0.7,80404.0,456.0,-0.2,-1.6,1.22,0.31,2.57,13,13,69.2,0.006142,999.99,9.99,-1
75.865,10.487,714.51,1707.961,316.14,6855.936,-6.497544,3.569731,0.944951,0,1585872000.0,5.5,1.1,331.2,3.6,-2.0,0.1,-1.8,-0.6,58390.0,405.0,-0.6,0.1,1.36,0.26,1.27,17,13,70.0,0.0061979999999999995,999.99,9.99,-1
45.733,18.857,932.34,4836.076,1651.704,5212.268,-5.535396,-0.553523,4.646558,0,1586044800.0,3.7,-5.5,25.6,1.5,0.7,-0.2,0.7,0.1,60044.0,413.0,1.2,-1.8,1.5,-0.03,3.07,10,0,71.3,0.0062439999999999996,999.99,9.99,-1
